"target_word_unique","avgRT_related","avgRT_unrelated","avgZ_RT_related","avgZ_RT_unrelated","seRT_related","seRT_unrelated","seZ_RT_related","seZ_RT_unrelated","target_sample_keep_related","target_sample_keep_unrelated","avgRT_prime","avgZ_prime"
"amplio",576.046503906689,600.957991668205,-0.470216395376391,-0.330555323192988,16.888484670408,17.0917458806769,0.0621924165520013,0.0692377969065758,127,120,24.9114877615161,0.139661072183403
"anhelo",711.981100009965,766.716607833901,0.144772708602999,0.262897266969589,20.7901462938896,20.080934952293,0.071407976579553,0.0672627448930428,90,102,54.7355078239361,0.118124558366591
"animal",466.00465852102,516.710857159174,-0.819104182284857,-0.617201460523195,10.0909299766428,15.7689283795549,0.0439963741519825,0.0553529099791217,82,112,50.7061986381537,0.201902721761663
"análisis",545.605524271698,557.606195650868,-0.549619951328132,-0.505244342182467,13.6474778523961,14.306032724627,0.0478268128819491,0.0530750149572847,103,92,12.0006713791704,0.0443756091456647
"apellido",527.751341162633,504.272051944056,-0.622544082940026,-0.68712326063758,16.2184789437047,17.7427909852477,0.0555580102700537,0.0460322270192392,85,77,-23.479289218577,-0.0645791776975546
"apreciar",598.380420409361,595.094648844027,-0.440855898525458,-0.379383167070905,19.8571351751,18.5220196464055,0.0559427636695013,0.0597406288950759,88,131,-3.28577156533447,0.0614727314545528
"aprobación",596.32587503519,597.867588248846,-0.357488235911039,-0.350272631993913,14.3968224888458,13.5237374278962,0.0482362217262215,0.0504963097514802,128,119,1.54171321365618,0.00721560391712595
"arena",549.947364585317,541.97568816604,-0.487648586776041,-0.572142761649218,16.1301132844184,9.27958184756751,0.0598562732994542,0.0380141394676192,96,186,-7.97167641927763,-0.0844941748731778
"arma",551.746532451698,541.847373832079,-0.500239818495337,-0.492794689016194,18.898840203838,17.0209465484078,0.07414338770432,0.062734756698043,77,107,-9.89915861961902,0.00744512947914311
"armadura",601.051594597705,613.168011133863,-0.397861385382625,-0.242650294972684,19.9100047442131,21.1919906161573,0.0600498942102936,0.0660047360332604,111,90,12.1164165361579,0.155211090409941
"armario",569.909065929514,533.767336451692,-0.478057388252782,-0.52135778314702,21.0108973038746,14.5745664702337,0.0590319015627553,0.057858995448616,91,107,-36.141729477822,-0.043300394894238
"armería",645.041367111801,624.871925520957,-0.152999141268373,-0.12397898332124,25.6993922716912,23.2180767720578,0.0886691205972093,0.0868919780262037,79,94,-20.169441590844,0.0290201579471328
"armonía",543.931099991162,577.331890382147,-0.500205353787612,-0.471087029441437,13.6186585247061,14.2435901519865,0.0548195722959795,0.045144344661266,80,73,33.400790390985,0.0291183243461753
"arquitecto",582.174050009051,611.11839492691,-0.407156864502849,-0.280219139152035,19.1895085860781,20.7094885462027,0.0521942366181484,0.0687305510906669,100,119,28.9443449178589,0.126937725350814
"arrestar",572.378635283987,580.735761368565,-0.443920570286499,-0.437501108863531,19.4267496709458,18.3730288842359,0.0561402250280868,0.064227751137507,85,88,8.35712608457823,0.00641946142296818
"arriba",516.02937614972,512.884936713927,-0.724650630997068,-0.663828063268744,20.9207578207557,12.4736224538843,0.0597568648066947,0.0511722446051163,109,79,-3.14443943579295,0.0608225677283243
"arrogancia",558.148523106291,657.533723681935,-0.44106352977205,-0.0644000154786139,19.5767041408219,20.520804426986,0.0756702983240415,0.0643033502807678,65,76,99.385200575644,0.376663514293436
